bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bread_0002,bread_cutting,54c591a7-9ea1-4928-9aa4-fbe53aa05fc5,bread_0002,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_180,False,,False,False,False,True,hsrb,success,LEFT,knife_left,rotated_180,3,2,2,True,True,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.574495,-2.330835,0.83,map,0.0,0.0,0.0,0.0,,,,1.574495,-2.330835,0.83,0.0,0.0,0.999699,-0.024534,0.0,-0.0,-3.092519,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.998796,-0.049054,0.0,-3.092519,0.989318,-2.257773,0.0,0.0,0.0,0.012807,0.999918,0.0,-0.0,0.025616,-0.124212,-3.118135,-2.968307,-3.118135,-2.968307,0.173286,0.985024,0.17242,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,1.465547492663946,-2.335551084875859,0.9010765480813772,0.7972391722799864,completed,14.6873,2,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 900 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00023m over 25 ticks, wiggle=False)."
bread_0003,bread_cutting,54c591a7-9ea1-4928-9aa4-fbe53aa05fc5,bread_0003,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,2.468119,-2.301498,0.83,map,0.0,0.0,0.0,0.0,,,,2.468119,-2.301498,0.83,0.0,0.0,0.894886,0.446294,0.0,-0.0,2.216353,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.601644,0.798765,0.0,2.216353,2.933232,-1.881443,0.0,0.0,0.0,0.903492,-0.428605,0.0,-0.0,-2.255696,-2.407054,-1.811136,-1.659778,-1.811136,-1.659778,1.481814,0.088865,0.996044,saw,0.03,4,13,True,817.0,0.0,0.0,2.5616915754014955,-2.4242519687982744,0.9228313663043084,0.7012031932716518,completed,13.6853,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00052m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0004,bread_cutting,54c591a7-9ea1-4928-9aa4-fbe53aa05fc5,bread_0004,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.041912,-2.216935,0.83,map,0.0,0.0,0.0,0.0,,,,2.041912,-2.216935,0.83,0.0,0.0,-0.813214,0.581964,0.0,-0.0,-1.899308,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.322635,-0.946523,0.0,-1.899308,1.262823,-2.24665,0.0,0.0,0.0,0.126561,0.991959,0.0,-0.0,0.253803,0.038122,-2.153111,-1.937431,-2.153111,-1.937431,1.204162,0.358475,0.933539,saw,0.03,4,13,True,701.0,350.0,0.5,2.0542692481982425,-2.1783245630892925,0.912426885403693,0.9958600168303672,completed,13.6047,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0005,bread_cutting,54c591a7-9ea1-4928-9aa4-fbe53aa05fc5,bread_0005,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,1.272138,-0.221156,0.82,map,0.0,0.0,0.0,0.0,,,,1.272138,-0.221156,0.82,0.0,0.0,-0.823388,0.567478,0.0,-0.0,-1.934713,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.355937,-0.93451,0.0,-1.934713,0.82627,-0.266605,0.0,0.0,0.0,0.195526,0.980698,0.0,-0.0,0.393588,0.101583,-2.328301,-2.036296,-2.328301,-2.036296,1.105297,0.448869,0.893598,saw,0.03,4,13,True,934.0,467.0,0.5005359056806002,1.2475809513869274,-0.2827790703588151,0.9226106769984344,0.8579735860127619,completed,15.6578,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.00563m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00023m over 25 ticks, wiggle=False)."
bread_0006,bread_cutting,54c591a7-9ea1-4928-9aa4-fbe53aa05fc5,bread_0006,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,hsrb,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.896434,-0.295006,0.82,map,0.0,0.0,0.0,0.0,,,,2.896434,-0.295006,0.82,0.0,0.0,-0.44274,0.89665,0.0,-0.0,-0.917303,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.607963,-0.793965,0.0,-0.917303,3.126547,-0.858357,0.0,0.0,0.0,0.86206,0.506807,0.0,-0.0,2.078639,1.958584,-2.995943,-2.875887,-2.995943,-2.875887,0.265706,0.964907,0.26259,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,2.962227940498903,-0.3819716594860063,0.8910765480813773,0.5972874666672393,completed,8.9917,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks, wiggle=False)."
bread_0007,bread_cutting,54c591a7-9ea1-4928-9aa4-fbe53aa05fc5,bread_0007,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,hsrb,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.738461,0.104562,0.82,map,0.0,0.0,0.0,0.0,,,,2.738461,0.104562,0.82,0.0,0.0,0.218263,0.97589,0.0,-0.0,0.440067,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.904723,0.426,0.0,0.440067,2.976207,0.435907,0.0,0.0,0.0,-0.669005,0.743258,0.0,-0.0,-1.465738,-2.193183,1.905806,2.63325,1.905806,2.63325,0.508342,0.873553,0.48673,saw,0.03,4,13,True,934.0,700.0,0.7502679528403001,2.9103174512093704,0.1843616221961724,0.923110813163626,0.6766475546861127,completed,15.3637,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00061m over 25 ticks, wiggle=False)."
bread_0001,bread_cutting,0215ebb4-8579-42e3-89ab-d4c17989b74d,bread_0001,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,pr2,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-2.852116,-2.479384,0.43,map,0.0,0.0,0.0,0.0,,,,-2.852116,-2.479384,0.43,0.0,0.0,-0.068678,0.997639,0.0,-0.0,-0.137465,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.990567,-0.137032,0.0,-0.137465,-1.986894,-2.564305,0.051,0.0,0.0,0.71089,0.703303,0.0,-0.0,1.581526,3.043756,-1.71899,3.101964,-1.71899,3.101964,0.039628,0.999215,0.039618,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,-2.744183830345305,-2.494955193462053,0.5010765480813772,0.8799596188614379,completed,49.2328,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 825 ticks in CuttingAction (status=wiggle, max link displacement 0.00400m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 650 ticks in CuttingAction (status=wiggle, max link displacement 0.01183m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00188m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.00801m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.02077m over 25 ticks, wiggle=True)."
bread_0002,bread_cutting,0215ebb4-8579-42e3-89ab-d4c17989b74d,bread_0002,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,pr2,success,LEFT,knife_left,primary,2,1,1,True,True,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.574495,-2.330835,0.83,map,0.0,0.0,0.0,0.0,,,,1.574495,-2.330835,0.83,0.0,0.0,0.024534,0.999699,0.0,-0.0,0.049073,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.998796,0.049054,0.0,0.049073,0.756004,-2.580164,0.051,0.0,0.0,-0.599794,0.800154,0.0,-0.0,-1.286487,0.29569,1.335561,-0.246616,1.335561,-0.246616,0.246616,0.969744,0.244124,saw,0.03,4,13,True,584.0,0.0,0.0,1.4715442362401183,-2.3365265552685943,0.9020224045030774,0.5021636327781728,completed,21.564,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00654m over 25 ticks, wiggle=True)."
bread_0003,bread_cutting,0215ebb4-8579-42e3-89ab-d4c17989b74d,bread_0003,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,pr2,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,2.468119,-2.301498,0.83,map,0.0,0.0,0.0,0.0,,,,2.468119,-2.301498,0.83,0.0,0.0,0.894886,0.446294,0.0,-0.0,2.216353,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.601644,0.798765,0.0,2.216353,3.129943,-1.475182,0.051,0.0,0.0,0.960202,0.279306,0.0,-0.0,2.575451,-2.246107,-0.359097,-1.820725,-0.359097,-1.820725,1.320867,0.247335,0.96893,saw,0.03,4,13,True,817.0,0.0,0.0,2.5616915754014955,-2.4242519687982744,0.9228313663043084,0.5395903551622239,completed,53.3263,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00210m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=stagnant, max link displacement 0.00194m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.01439m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00198m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.01776m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False)."
bread_0004,bread_cutting,0215ebb4-8579-42e3-89ab-d4c17989b74d,bread_0004,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,pr2,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,2.041912,-2.216935,0.83,map,0.0,0.0,0.0,0.0,,,,2.041912,-2.216935,0.83,0.0,0.0,-0.813214,0.581964,0.0,-0.0,-1.899308,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.322635,-0.946523,0.0,-1.899308,0.985414,-2.303949,0.051,0.0,0.0,-0.397853,0.917449,0.0,-0.0,-0.81835,0.082175,-1.080958,-1.981484,-1.080958,-1.981484,1.160109,0.39924,0.916847,saw,0.03,4,13,True,701.0,70.0,0.1,2.037224396490613,-2.079336644474313,0.833947226019636,0.9633978380937812,completed,59.8011,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1000 ticks in CuttingAction (status=wiggle, max link displacement 0.00487m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 725 ticks in CuttingAction (status=wiggle, max link displacement 0.00961m over 25 ticks, wiggle=True). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=wiggle, max link displacement 0.01604m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=wiggle, max link displacement 0.00375m over 25 ticks, wiggle=True). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.02046m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 550 ticks in CuttingAction (status=wiggle, max link displacement 0.01054m over 25 ticks, wiggle=True)."
bread_0005,bread_cutting,0215ebb4-8579-42e3-89ab-d4c17989b74d,bread_0005,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,pr2,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,1.272138,-0.221156,0.82,map,0.0,0.0,0.0,0.0,,,,1.272138,-0.221156,0.82,0.0,0.0,-0.823388,0.567478,0.0,-0.0,-1.934713,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.355937,-0.93451,0.0,-1.934713,0.729608,-0.578593,0.051,0.0,0.0,-0.217125,0.976144,0.0,-0.0,-0.437737,0.58256,-1.496976,-2.517273,-1.496976,-2.517273,0.62432,0.811361,0.584545,saw,0.03,4,13,True,934.0,0.0,0.0,1.3352475753059097,-0.0526110440785231,0.9232358472049236,0.6162121482750585,completed,57.4519,6,"RIGHT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks, wiggle=False)."
bread_0006,bread_cutting,0215ebb4-8579-42e3-89ab-d4c17989b74d,bread_0006,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,pr2,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,2.896434,-0.295006,0.82,map,0.0,0.0,0.0,0.0,,,,2.896434,-0.295006,0.82,0.0,0.0,0.947092,-0.320963,0.0,-0.0,-2.4881,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.793965,-0.607963,0.0,-2.4881,3.193174,-0.980537,0.051,0.0,0.0,0.999983,-0.005898,0.0,-0.0,-3.129797,1.979307,0.641697,1.815779,0.641697,1.815779,1.325814,0.24254,0.970142,saw,0.03,4,13,True,584.0,0.0,0.0,2.977911560645767,-0.2318172394444735,0.8920224045030773,0.6076827599287414,completed,14.468,0,
bread_0007,bread_cutting,0215ebb4-8579-42e3-89ab-d4c17989b74d,bread_0007,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,pr2,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,2.738461,0.104562,0.82,map,0.0,0.0,0.0,0.0,,,,2.738461,0.104562,0.82,0.0,0.0,0.218263,0.97589,0.0,-0.0,0.440067,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,0.904723,0.426,0.0,0.440067,2.2211,0.835517,0.051,0.0,0.0,-0.74618,0.665744,0.0,-0.0,-1.684611,-0.954862,2.124679,1.39493,2.124679,1.39493,1.39493,0.174961,0.984575,saw,0.03,4,13,True,934.0,700.0,0.7502679528403001,2.9103174512093704,0.1843616221961724,0.923110813163626,0.7557553988747193,completed,65.5371,6,"RIGHT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 900 ticks in CuttingAction (status=wiggle, max link displacement 0.01101m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks, wiggle=False). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 675 ticks in CuttingAction (status=wiggle, max link displacement 0.00561m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 625 ticks in CuttingAction (status=wiggle, max link displacement 0.00567m over 25 ticks, wiggle=True)."
bread_0001,bread_cutting,fdc46197-0501-4b40-8808-0a984e17132b,bread_0001,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-2.852116,-2.479384,0.43,map,0.0,0.0,0.0,0.0,,,,-2.852116,-2.479384,0.43,0.0,0.0,-0.068678,0.997639,0.0,-0.0,-0.137465,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.990567,-0.137032,0.0,-0.137465,-3.691596,-2.776263,0.0,0.706989,0.012971,0.012971,0.706987,1.5708,-0.0,0.03669,0.339919,-0.174154,-0.477384,-0.174154,-0.477384,0.477384,0.8882,0.459457,saw,0.03,4,13,True,584.0,0.0,0.0,-2.9543369712273027,-2.4658832382782885,0.5020224045030772,0.6130988233173674,completed,42.084,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00960m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.00689m over 25 ticks, wiggle=True). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=wiggle, max link displacement 0.02179m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00863m over 25 ticks, wiggle=True). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.00813m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.00818m over 25 ticks, wiggle=True)."
bread_0002,bread_cutting,fdc46197-0501-4b40-8808-0a984e17132b,bread_0002,910003,isr,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,armar7,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.574495,-2.330835,0.83,map,0.0,0.0,0.0,0.0,,,,1.574495,-2.330835,0.83,0.0,0.0,0.999699,-0.024534,0.0,-0.0,-3.092519,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.998796,-0.049054,0.0,-3.092519,0.866297,-2.347698,0.0,0.702158,0.08352,0.08352,0.702156,1.5708,-0.0,0.236783,0.023806,2.953883,-3.116326,2.953883,-3.116326,0.025267,0.999681,0.025264,saw,0.03,4,13,True,584.0,438.0,0.7512864493996569,1.465547492663946,-2.335551084875859,0.9010765480813772,0.236535113805328,completed,52.5769,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=wiggle, max link displacement 0.00355m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00141m over 25 ticks, wiggle=False). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 750 ticks in CuttingAction (status=wiggle, max link displacement 0.01615m over 25 ticks, wiggle=True). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 600 ticks in CuttingAction (status=wiggle, max link displacement 0.01345m over 25 ticks, wiggle=True). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=wiggle, max link displacement 0.01897m over 25 ticks, wiggle=True). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 750 ticks in CuttingAction (status=wiggle, max link displacement 0.00661m over 25 ticks, wiggle=True)."
